107000,Sketch Together,https://www.youtube.com/channel/UCZHkx_OyRXHb1D3XTqOidRw/about,Design Figma,add email here
159000,chunbuns,https://www.youtube.com/channel/UClYfiU4L1Ry7R6sgpZ_F9PQ/about,Design Figma,add email here
10700,Karol Stefański,https://www.youtube.com/channel/UCKQiFRz_VpifLWsMQM2hyjA/about,Design Figma,add email here
100000,Sofya Filippova,https://www.youtube.com/channel/UC3HdUGm4Pnx15phSE0CRbGQ/about,Design Figma,add email here
23400,Dicas Visuais,https://www.youtube.com/channel/UCB4UjIo8FpeuB0APQF2WgEQ/about,Design Figma,add email here
67200,Minh Pham,https://www.youtube.com/channel/UCH3pHnzD1AiSbazIw1maVFg/about,Design Figma,add email here
44400,WebDesignGeek,https://www.youtube.com/channel/UCdQmV99xDtQprgNxlKdpk0w/about,Design Figma,add email here
26900,Caffè Design,https://www.youtube.com/channel/UC6njEey49emrxFSzxPoKwFg/about,Design Figma,add email here
16300,Sardor Qodirov,https://www.youtube.com/channel/UCb07xW5U8dR9Lh5_6J1GmEw/about,Design Figma,add email here
37500,Unleashed Design,https://www.youtube.com/channel/UCh7ph-dzLSkixX2KUUM-Zyw/about,Design Figma,add email here
74900,DAS - DESIGN ANTHROPOLOGY SCHOOL,https://www.youtube.com/channel/UC-O4ib0-28_P5loJHoIdiSg/about,Design Figma,add email here
9830,Taras Shypka,https://www.youtube.com/channel/UCx5YlwUIiwtMWXQIgjStIhQ/about,Design Figma,add email here
26400,Pierluigi Giglio,https://www.youtube.com/channel/UCgOoP5NSZ1HA5dgJg2I8k0A/about,Design Figma,add email here
21600,Dev And Design,https://www.youtube.com/channel/UCETwb_AzizmhID0RjKULnBA/about,Design Figma,add email here
79900,BRECCIA,https://www.youtube.com/channel/UC8yOoFdxxhUXmgYtyXpbr3Q/about,Design Figma,add email here
11400,Jake Pomper Design,https://www.youtube.com/channel/UCGkVbFm5uQraa5moIi9FP9w/about,Design Figma,add email here
36100,Timothy Ricks,https://www.youtube.com/channel/UCv7GaKrmF2BBLN1dSrNFwHQ/about,Design Figma,add email here
14800,Shmelt studios ,https://www.youtube.com/channel/UCEwVnWFwrMy6RBVAAdTgaBQ/about,Design Figma,add email here
5520,Jeff Albuquerque,https://www.youtube.com/channel/UCp9E5XfTrJmMcWh01bs5D5Q/about,Design Figma,add email here
37000,Antony Conboy,https://www.youtube.com/channel/UCunujHJJR_W5OmDph5A3fEg/about,Design Figma,add email here
9220,giotonello,https://www.youtube.com/channel/UCNkEveFVS5QqzsxQ5Rb9-Jg/about,Design Figma,add email here
2460000,GFXMentor,https://www.youtube.com/channel/UCP3AIk974-PeB9bg1Mc7wug/about,Design Figma,add email here
55700,Webdesign em Foco,https://www.youtube.com/channel/UCL-mk7btv-dHI5hY2Tl1GHg/about,Design Figma,add email here
10000,Headway,https://www.youtube.com/channel/UCw3lZnAWGYEPnPYK4d2_WhQ/about,Design Figma,add email here
13900,Salomon Sanchez,https://www.youtube.com/channel/UCwvcGseAVS3baj4vzk65gAw/about,Design Figma,add email here
70400,Payton Clark Smith,https://www.youtube.com/channel/UCbHP6VGz859AqUebR1B_WLw/about,Design Figma,add email here
6110,SkillCharged,https://www.youtube.com/channel/UCys0UIcmXa0LVtMA4j13lZA/about,Design Figma,add email here"Subscribers,Name,Link,Domain,Email
7890,Faizur Rehman,https://www.youtube.com/channel/UCQR7vuOpqGq1MmY4HHvlTyw/about,Design Figma,add email here
49600,designmodo,https://www.youtube.com/channel/UCLOJhs8F2y2iYthajewsE3w/about,Design Figma,add email here
7220,ងាយងាយ and Creative Design,https://www.youtube.com/channel/UCnqvvXJia67ZuFZ9DpdK_cw/about,Design Figma,add email here
6210,Desygner - Design your awesome,https://www.youtube.com/channel/UCqIRwEE0fk5L1BDNauWfooQ/about,Design Figma,add email here
55600,Max Shirko / Design Inspiration,https://www.youtube.com/channel/UCPHXJq2dD0EdJk9rJJn_HGA/about,Design Figma,add email here
49900,Cricket Design,https://www.youtube.com/channel/UCjn25LugpgAZBvzf1s--22g/about,Design Figma,add email here
306000,Shantanu Kumar,https://www.youtube.com/channel/UCwADKD62xOgWPxoe68rzMVA/about,Design Figma,add email here
7800,Design The Scenes,https://www.youtube.com/channel/UCbXilKQyi7EsDpMpgob3-DA/about,Design Figma,add email here
6710,Christopher Deane,https://www.youtube.com/channel/UCRfTv-QsCHhx-S8kcOgO2dg/about,Design Figma,add email here
878000,developedbyed,https://www.youtube.com/channel/UClb90NQQcskPUGDIXsQEz5Q/about,Design Figma,add email here
17200,XUYU Design Tutorials,https://www.youtube.com/channel/UCGTVXvOaLUH2hWVa62YLnLw/about,Design Figma,add email here
16500,Made With Matt,https://www.youtube.com/channel/UCHgS0H3T3459H1e9QWK_Ezg/about,Design Figma,add email here"Subscribers,Name,Link,Domain,Email
5370,Theuichamp,https://www.youtube.com/channel/UC45A-BxWO-o-8aUfNfu9XRA/about,Design Figma,add email here
179000,Rachel How,https://www.youtube.com/channel/UCK8YMJaS_ITUED3vwpADSgg/about,Design Figma,add email here
27500,Виктор Теплов,https://www.youtube.com/channel/UCA47ePvxvwxwYZBEbfeJSIA/about,Design Figma,add email here
19200,Arttutor,https://www.youtube.com/channel/UCDjyEn1tTPzRYhuBR9nA7Kw/about,Design Figma,add email here
12800,WIX Studio TV | With Brandon Groce,https://www.youtube.com/channel/UC1GGtxIpAUGeLho9Jy4HJEg/about,Design Figma,add email here
130000,shruti rajput,https://www.youtube.com/channel/UC8T8KJwCworH4Hpr5YjEzZA/about,Design Figma,add email here
6090,Ahmed Qayyum,https://www.youtube.com/channel/UCwzv2JLYmmh1MxGD_wRV4xQ/about,Design Figma,add email here
29100,Тони Емельянов | Продуктовый дизайнер (UX UI),https://www.youtube.com/channel/UCPFY-FRUaqS1K2A8DTnGXOA/about,Design Figma,add email here
13500,UX&D,https://www.youtube.com/channel/UCAnsdWIAgyYxPtPi1lTFg4g/about,Design Figma,add email here
10800,Kevin Geary,https://www.youtube.com/channel/UC4KXtFds_3R7xwGV79rZysg/about,Design Figma,add email here
11500,Dennis Cortes,https://www.youtube.com/channel/UClb_E9xtNgWHF2lcTqF2KAw/about,Design Figma,add email here
9630,Hossein Mahmoodi - آموزش طراحی و دیزاین,https://www.youtube.com/channel/UCWHEjv-OmN2J6mkAJ051OJg/about,Design Figma,add email here
5850,Gemma Helyer,https://www.youtube.com/channel/UCe02qmCAoHPRaHbLh8iP5wA/about,Design Figma,add email here
5780,LG Design UX UI,https://www.youtube.com/channel/UC49vld2nRDCkrrkaf3beS-w/about,Design Figma,add email here"Subscribers,Name,Link,Domain,Email
50400,Andres The Designer,https://www.youtube.com/channel/UCMf4Y6-9iEsAhxPp_UFz4Yw/about,Design Figma,add email here
5970,Dquote,https://www.youtube.com/channel/UC1aFLX4k3dJQduUP5wkOg-A/about,Design Figma,add email here
6130,Ari Pxl,https://www.youtube.com/channel/UCN_W7nXN89m874fhE6VZ2aw/about,Design Figma,add email here
100000,Sheryians Coding School,https://www.youtube.com/channel/UCc7gpqMnnOSbU_F2-5MVVZw/about,Design Figma,add email here
1180000,Satori Graphics,https://www.youtube.com/channel/UCoeJKtPJLoIBqWq4o8TDLpA/about,Design Figma,add email here
26200,Learn UX,https://www.youtube.com/channel/UCIiougY7XtqrC-40kjncEeQ/about,Design Figma,add email here
123000,Hablu Programmer,https://www.youtube.com/channel/UCpGQisjfG8w-E21cG4ScEOA/about,Design Figma,add email here
15700,🇺🇦 Marus Design: Веб-дизайн і фріланс ,https://www.youtube.com/channel/UCUBuqRzdHsiuS6dl1CIyU2w/about,Design Figma,add email here
386000,Brandon Shepherd,https://www.youtube.com/channel/UCI4kahy_vOpM6yvykXCcpOA/about,Design Figma,add email here
8540,Ami Design TV,https://www.youtube.com/channel/UCiHk_Hsth1basT5Wxf9jDsg/about,Design Figma,add email here
6810,Zeplin,https://www.youtube.com/channel/UCM2z6CHM4wvmlB9qo_dq0dg/about,Design Figma,add email here
29900,CJ Gammon,https://www.youtube.com/channel/UCFbkyvvsEQn7AmQO6_G5J-A/about,Design Figma,add email here
851000,Dansky,https://www.youtube.com/channel/UCAbq1eKey19tt-FfaIO1RMA/about,Design Figma,add email here
14400,Megan Weeks,https://www.youtube.com/channel/UCbqI7nna_gRXqBOdhLpHCUw/about,Design Figma,add email here
4720000,PiXimperfect,https://www.youtube.com/channel/UCMrvLMUITAImCHMOhX88PYQ/about,Design Figma,add email here"Subscribers,Name,Link,Domain,Email
6290,Kim Alban,https://www.youtube.com/channel/UCqcdOkpI-lhDeT-dWjh1iag/about,Design Figma,add email here
423000,School of Motion,https://www.youtube.com/channel/UCAhdxqdrDN3gWJkaUFl9G-Q/about,Design Figma,add email here
9780,Chirag Goel,https://www.youtube.com/channel/UCWNbAoAPgut19Gv_xsRqEug/about,Design Figma,add email here
17200,Valeriya Desire,https://www.youtube.com/channel/UCLVT6f7-BX6_nuBo-LT47vg/about,Design Figma,add email here
113000,GUVI,https://www.youtube.com/channel/UCduIoIMfD8tT3KoU0-zBRgQ/about,Design Figma,add email here
800000,Nour Homsi,https://www.youtube.com/channel/UCLcFW31aAxyqsDxtALNnVTw/about,Design Figma,add email here
14600,KumarJi Designer,https://www.youtube.com/channel/UC3QmwV55U5H7NOxAD3bD7ww/about,Design Figma,add email here
75300,От 0 до 1,https://www.youtube.com/channel/UCE_w6FxGfRKH2fU76raVeog/about,Design Figma,add email here
1080000,mostafa makram TV,https://www.youtube.com/channel/UCRuf3R3TBHYcnnYIPvuwQmQ/about,Design Figma,add email here
271000,Guillot Diseña Tutoriales,https://www.youtube.com/channel/UC-w4YfA9X8B2P7Y7S6wveZg/about,Design Figma,add email here
113000,Apple Graphic Studio,https://www.youtube.com/channel/UCbiGjv3ziwc397lVEMIvSYA/about,Design Figma,add email here
88200,Oliur Online,https://www.youtube.com/channel/UCKvaSxHH11xccltyc8IFXjA/about,Design Figma,add email here
16800,Joy Shaheb,https://www.youtube.com/channel/UCHG7IJuST_BXJkne-0u0Xtw/about,Design Figma,add email here"Subscribers,Name,Link,Domain,Email
31900,Mr.Đại.GraphicDesigner,https://www.youtube.com/channel/UC33FgdlGezaCRIPvEe3hSVw/about,Design Figma,add email here
72700,Stevdza-San,https://www.youtube.com/channel/UCYLAirIEMMXtWOECuZAtjqQ/about,Design Figma,add email here
275000,Yahoo Baba,https://www.youtube.com/channel/UCuT0rj__qEq_ZO3kYwun4Qg/about,Design Figma,add email here
5850,Sam Harrison,https://www.youtube.com/channel/UCS-Ag66_hBd6mXjLeKId3Kg/about,Design Figma,add email here
317000,Фрілансер по життю,https://www.youtube.com/channel/UCedskVwIKiZJsO8XdJdLKnA/about,Design Figma,add email here
21900,Frontend Masters,https://www.youtube.com/channel/UCzumJvwc0KBrdq4jpvOR7RA/about,Design Figma,add email here
147000,Glo Academy,https://www.youtube.com/channel/UCVswRUcKC-M35RzgPRv8qUg/about,Design Figma,add email here
